Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,temp_diff,voltage_current_ratio,efficiency_drop,degradation_slope,eff_temp_ratio,rolling_efficiency_mean_5,rolling_deg_rate_mean_5,rolling_temp_mean_5,rolling_deg_slope_5
433.08191138644895,102.96505783560065,31.461650085131375,33.76536879102146,172.56172261148382,0.34328709401976765,Fast,82.10416473275055,Li-ion,154,Model A,Long,-2.303718705890084,4.206105648752512,17.895835267249453,0.0022291369741543354,2.609658568784114,89.27018802826676,0.5584074375873617,35.272050558089894,0.001440300435985773
370.83223877429236,74.18522909004517,43.63333042276043,35.1708684816816,163.53956758363745,0.3886151176733592,Trickle,96.91697822504256,Li-ion,1599,Model B,Long,8.462461941078828,4.998734159386102,3.0830217749574444,0.00024303634626226343,2.221168480288358,91.27157527633172,0.37543813648167773,35.372475514672594,0.001324016924314534
317.93913689074526,59.31027678058992,21.220009997561977,39.76262855001683,98.34851291785694,0.3637716280338793,Normal,91.29874495528551,NiMH,1923,Model A,Medium,-18.54261855245485,5.360607876893184,8.701255044714486,0.00018916881333015044,4.302483597593737,91.57453396737847,0.33693712695274025,35.32893932381104,0.0009355850351195936
406.98671808344926,139.72157579533268,21.493927549968575,25.315441922785663,123.01988967023051,1.3176620151261078,Fast,86.02830106382756,Li-ion,1301,Model D,Long,-3.821514372817088,2.9128408820668654,13.971698936172444,0.0010128070831099984,4.002446777762277,89.5168945806716,0.5516414652966695,31.902940688745083,0.0011056593827586975
414.11775729253463,140.04180571633304,52.904022426386334,24.30045214481958,71.6071774471699,0.4455721603583752,Fast,82.50689730794097,Solid-state,1514,Model B,Medium,28.603570281566753,2.957100954063435,17.493102692059026,0.0002943012948205913,1.5595581115357677,87.77101725696943,0.5717816030422979,34.142588096361735,0.0007936901023354679
384.19157963542443,113.31014572732678,34.40762565645052,34.41032401854992,58.21817395856419,0.75676783831534,Normal,94.29245340686532,Solid-state,1472,Model A,Short,-0.0026983620994016633,3.3906194116099324,5.70754659313468,0.0005141085858120516,2.7404521994149276,90.20867499179239,0.6544777519014123,34.731783210625565,0.00045068442466701127
415.64507699318415,83.90297910487007,25.08242050607539,23.520088506325447,99.55476074099732,1.8038979788214224,Normal,91.16130960671325,Li-ion,1131,Model A,Medium,1.5623319997499436,4.953877459746342,8.838690393286754,0.0015949584251294627,3.6344701893755595,89.05754126812651,0.9375343241310251,31.021601227288556,0.000721068840440451
374.06933945465863,84.92095746126608,40.88973040219217,38.26893314008912,83.00283420390792,1.0005271164994574,Normal,89.60229965557379,NiMH,932,Model C,Medium,2.6207972621030535,4.40491193973264,10.397700344426212,0.0010735269490337526,2.1913154910595853,88.71825220818417,1.0648854218241408,34.9555453082146,0.0008979404675811715
378.4099244072991,122.59556788702393,50.799742123944434,36.4603187960753,117.5484167776308,1.3683597031899517,Trickle,96.09006649491724,Solid-state,412,Model A,Medium,14.339423327869135,3.086652567701444,3.909933505082762,0.0033212614155095914,1.8915463440832159,90.73060529440212,1.0750249594369092,40.81670822300977,0.00135963133406109
364.13115275378243,139.71102599525773,28.632841099873726,25.72485068437546,41.66019554474772,0.4274077552830967,Trickle,94.19474980204156,NiMH,858,Model B,Short,2.907990415498265,2.606316503367045,5.805250197958443,0.0004981442369266861,3.289745138230693,93.06817579322224,1.0713920784218538,35.96247195770725,0.0014003999224823092
303.8128690116143,138.70864242651174,44.915619032760006,33.771776694787434,176.15922114992497,0.4653491357364744,Fast,82.73014783518953,NiMH,1958,Model B,Long,11.143842337972572,2.190295166161512,17.269852164810473,0.00023766554429850584,1.841901539303039,90.75571467888707,1.0131083379060806,38.06407063296915,0.0013451113141795998
316.1837140489957,127.98755458576238,23.41389859975072,33.86357185211706,177.93161167194043,0.17765037090630986,Normal,85.61099722031987,Solid-state,542,Model C,Long,-10.449673252366342,2.4704254649785193,14.389002779680126,0.00032776821200426173,3.6564178688820044,89.64565220160839,0.687858816323058,37.73036625170421,0.0010916732715545597
